4440282.3	100	3	 0
4440282.3	100	4	 0.666
4440282.3	100	5	 0.105
4440282.3	100	6	 2.208
4440282.3	100	7	 0.666
4440282.3	100	8	 0
4440282.3	100	9	 0
4440304.3	100	10	 0.132
4440304.3	100	11	 0.044
4440304.3	100	12	 0
4440304.3	100	13	 0
4440304.3	100	14	 0
4440304.3	100	15	 0.268
4440304.3	100	16	 1.304
4440304.3	100	17	 0.003
4440304.3	100	18	 0.003
4440304.3	100	19	 0.038
4440304.3	100	1	 0.044
4440304.3	100	20	 0
4440304.3	100	21	 0
4440304.3	100	22	 0
4440304.3	100	23	 0.037
4440304.3	100	24	 0
4440304.3	100	25	 0
4440304.3	100	26	 0
4440304.3	100	27	 0
4440304.3	100	28	 0.049
4440304.3	100	29	 1.469
4440304.3	100	2	 0
4440304.3	100	3	 0
4440304.3	100	4	 1.545
4440304.3	100	5	 0.222
4440304.3	100	6	 1.751
4440304.3	100	7	 1.545
4440304.3	100	8	 0
4440304.3	100	9	 0
4440305.3	100	10	 0.132
4440305.3	100	11	 0.107
4440305.3	100	12	 0
4440305.3	100	13	 0
4440305.3	100	14	 0
4440305.3	100	15	 0.268
4440305.3	100	16	 1.304
4440305.3	100	17	 0.003
4440305.3	100	18	 0.003
4440305.3	100	19	 0.038
4440305.3	100	1	 0.019
4440305.3	100	20	 0
4440305.3	100	21	 0
4440305.3	100	22	 0
4440305.3	100	23	 0.037
4440305.3	100	24	 0
4440305.3	100	25	 0
4440305.3	100	26	 0
4440305.3	100	27	 0
4440305.3	100	28	 0.049
4440305.3	100	29	 1.853
4440305.3	100	2	 0
4440305.3	100	3	 0
4440305.3	100	4	 1.837
4440305.3	100	5	 0.197
4440305.3	100	6	 2.223
4440305.3	100	7	 1.837
4440305.3	100	8	 0
4440305.3	100	9	 0
4440306.3	100	10	 0.41
4440306.3	100	11	 0.511
4440306.3	100	12	 0
4440306.3	100	13	 0
4440306.3	100	14	 0
4440306.3	100	15	 0.268
4440306.3	100	16	 0.632
4440306.3	100	17	 0.003
4440306.3	100	18	 0.003
4440306.3	100	19	 0.038
4440306.3	100	1	 0.044
4440306.3	100	20	 0
4440306.3	100	21	 0
4440306.3	100	22	 0
4440306.3	100	23	 0.037
4440306.3	100	24	 0
4440306.3	100	25	 0
4440306.3	100	26	 0
4440306.3	100	27	 0
4440306.3	100	28	 0.049
4440306.3	100	29	 2.655
4440306.3	100	2	 0
4440306.3	100	3	 0
4440306.3	100	4	 1.406
4440306.3	100	5	 0.711
4440306.3	100	6	 2.646
4440306.3	100	7	 1.406
4440306.3	100	8	 0
4440306.3	100	9	 0
4440319.3	100	10	 0.095
4440319.3	100	11	 0.044
4440319.3	100	12	 0
4440319.3	100	13	 0
4440319.3	100	14	 0
4440319.3	100	15	 0.268
4440319.3	100	16	 0.282
4440319.3	100	17	 0.003
4440319.3	100	18	 0.003
4440319.3	100	19	 0.038
4440319.3	100	1	 0.044
4440319.3	100	20	 0
4440319.3	100	21	 0
4440319.3	100	22	 0
4440319.3	100	23	 0
4440319.3	100	24	 0
4440319.3	100	25	 0
4440319.3	100	26	 0
4440319.3	100	27	 0
4440319.3	100	28	 0.049
4440319.3	100	29	 0.447
4440319.3	100	2	 0
4440319.3	100	3	 0
4440319.3	100	4	 0.282
4440319.3	100	5	 0.136
4440319.3	100	6	 0.729
4440319.3	100	7	 0.282
4440319.3	100	8	 0
4440319.3	100	9	 0
4440320.3	100	10	 0.026
4440320.3	100	11	 0.019
4440320.3	100	12	 0
4440320.3	100	13	 0
4440320.3	100	14	 0
4440320.3	100	15	 0.127
4440320.3	100	16	 0
4440320.3	100	17	 0
4440320.3	100	18	 0
4440320.3	100	19	 0
4440320.3	100	1	 0.019
4440320.3	100	20	 0
4440320.3	100	21	 0
4440320.3	100	22	 0
4440320.3	100	23	 0
4440320.3	100	24	 0
4440320.3	100	25	 0
4440320.3	100	26	 0
4440320.3	100	27	 0
4440320.3	100	28	 0.049
4440320.3	100	29	 0.447
4440320.3	100	2	 0
4440320.3	100	3	 0
4440320.3	100	4	 0
4440320.3	100	5	 0.019
4440320.3	100	6	 0.447
4440320.3	100	7	 0
4440320.3	100	8	 0
4440320.3	100	9	 0
4440321.3	100	10	 0
4440321.3	100	11	 0.019
4440321.3	100	12	 0
4440321.3	100	13	 0
4440321.3	100	14	 0
4440321.3	100	15	 0
4440321.3	100	16	 0
4440321.3	100	17	 0
4440321.3	100	18	 0
4440321.3	100	19	 0
4440321.3	100	1	 0.019
4440321.3	100	20	 0
4440321.3	100	21	 0
4440321.3	100	22	 0
4440321.3	100	23	 0
4440321.3	100	24	 0
4440321.3	100	25	 0
4440321.3	100	26	 0
4440321.3	100	27	 0
4440321.3	100	28	 0.049
4440321.3	100	29	 0
4440321.3	100	2	 0
4440321.3	100	3	 0
4440321.3	100	4	 0
4440321.3	100	5	 0.019
4440321.3	100	6	 0
4440321.3	100	7	 0
4440321.3	100	8	 0
4440321.3	100	9	 0
4440322.3	100	10	 0.063
4440322.3	100	11	 1.247
4440322.3	100	12	 0
4440322.3	100	13	 0
4440322.3	100	14	 0
4440322.3	100	15	 0.268
4440322.3	100	16	 0
4440322.3	100	17	 0
4440322.3	100	18	 0
4440322.3	100	19	 0.038
4440322.3	100	1	 1.247
4440322.3	100	20	 0
4440322.3	100	21	 0
4440322.3	100	22	 0
4440322.3	100	23	 0.037
4440322.3	100	24	 0
4440322.3	100	25	 0
4440322.3	100	26	 0
4440322.3	100	27	 0
4440322.3	100	28	 0.049
4440322.3	100	29	 1.203
4440322.3	100	2	 0
4440322.3	100	3	 0
4440322.3	100	4	 0
4440322.3	100	5	 1.333
4440322.3	100	6	 0
4440322.3	100	7	 0
4440322.3	100	8	 0
4440322.3	100	9	 0
4440323.3	100	10	 0.069
4440323.3	100	11	 0
4440323.3	100	12	 0
4440323.3	100	13	 0
4440323.3	100	14	 0
4440323.3	100	15	 0
4440323.3	100	16	 0
4440323.3	100	17	 0
4440323.3	100	18	 0
4440323.3	100	19	 0
4440323.3	100	1	 0
4440323.3	100	20	 0
4440323.3	100	21	 0
4440323.3	100	22	 0
4440323.3	100	23	 0
4440323.3	100	24	 0
4440323.3	100	25	 0
4440323.3	100	26	 0
4440323.3	100	27	 0
4440323.3	100	28	 0
4440323.3	100	29	 0
4440323.3	100	2	 0
4440323.3	100	3	 0
4440323.3	100	4	 0
4440323.3	100	5	 0
4440323.3	100	6	 0
4440323.3	100	7	 0
4440323.3	100	8	 0
4440323.3	100	9	 0
4440324.3	100	10	 0.132
4440324.3	100	11	 0.54
4440324.3	100	12	 0
4440324.3	100	13	 0
4440324.3	100	14	 0
4440324.3	100	15	 0.268
4440324.3	100	16	 0.282
4440324.3	100	17	 0.003
4440324.3	100	18	 0.003
4440324.3	100	19	 0.038
4440324.3	100	1	 0.044
4440324.3	100	20	 0
4440324.3	100	21	 0
4440324.3	100	22	 0
4440324.3	100	23	 0.037
4440324.3	100	24	 0
4440324.3	100	25	 0
4440324.3	100	26	 0
4440324.3	100	27	 0
4440324.3	100	28	 0.049
4440324.3	100	29	 1.17
4440324.3	100	2	 0
4440324.3	100	3	 0
4440324.3	100	4	 0.523
4440324.3	100	5	 1.013
4440324.3	100	6	 0.37
4440324.3	100	7	 0.523
4440324.3	100	8	 0
4440324.3	100	9	 0
4440325.3	100	10	 0
4440325.3	100	11	 0
4440325.3	100	12	 0
4440325.3	100	13	 0
4440325.3	100	14	 0
4440325.3	100	15	 0.085
4440325.3	100	16	 0
4440325.3	100	17	 0
4440325.3	100	18	 0
4440325.3	100	19	 0.038
4440325.3	100	1	 0
4440325.3	100	20	 0
4440325.3	100	21	 0
4440325.3	100	22	 0
4440325.3	100	23	 0
4440325.3	100	24	 0
4440325.3	100	25	 0
4440325.3	100	26	 0
4440325.3	100	27	 0
4440325.3	100	28	 0.049
4440325.3	100	29	 0
4440325.3	100	2	 0
4440325.3	100	3	 0
4440325.3	100	4	 0
4440325.3	100	5	 0.086
4440325.3	100	6	 0
4440325.3	100	7	 0
4440325.3	100	8	 0
4440325.3	100	9	 0
4440327.3	100	10	 0.069
4440327.3	100	11	 0
4440327.3	100	12	 0
4440327.3	100	13	 0
4440327.3	100	14	 0
4440327.3	100	15	 0.085
4440327.3	100	16	 0.35
4440327.3	100	17	 0
4440327.3	100	18	 0
4440327.3	100	19	 0
4440327.3	100	1	 0
4440327.3	100	20	 0
4440327.3	100	21	 0
4440327.3	100	22	 0
4440327.3	100	23	 0
4440327.3	100	24	 0
4440327.3	100	25	 0
4440327.3	100	26	 0
4440327.3	100	27	 0
4440327.3	100	28	 0.049
4440327.3	100	29	 0.35
4440327.3	100	2	 0
4440327.3	100	3	 0
4440327.3	100	4	 0.35
4440327.3	100	5	 0
4440327.3	100	6	 0.35
4440327.3	100	7	 0.35
4440327.3	100	8	 0
4440327.3	100	9	 0
4440328.3	100	10	 0
4440328.3	100	11	 0
4440328.3	100	12	 0
4440328.3	100	13	 0
4440328.3	100	14	 0
4440328.3	100	15	 0
4440328.3	100	16	 0
4440328.3	100	17	 0
4440328.3	100	18	 0
4440328.3	100	19	 0
4440328.3	100	1	 0
4440328.3	100	20	 0
4440328.3	100	21	 0
4440328.3	100	22	 0
4440328.3	100	23	 0
4440328.3	100	24	 0
4440328.3	100	25	 0
4440328.3	100	26	 0
4440328.3	100	27	 0
4440328.3	100	28	 0.049
4440328.3	100	29	 0
4440328.3	100	2	 0
4440328.3	100	3	 0
4440328.3	100	4	 0
4440328.3	100	5	 0
4440328.3	100	6	 0
4440328.3	100	7	 0
4440328.3	100	8	 0
4440328.3	100	9	 0
4440329.3	100	10	 0.132
4440329.3	100	11	 1.686
4440329.3	100	12	 0
4440329.3	100	13	 0
4440329.3	100	14	 0
4440329.3	100	15	 0.268
4440329.3	100	16	 1.304
4440329.3	100	17	 0.003
4440329.3	100	18	 0.003
4440329.3	100	19	 0.038
4440329.3	100	1	 1.247
4440329.3	100	20	 0.439
4440329.3	100	21	 0.178
4440329.3	100	22	 0
4440329.3	100	23	 0.037
4440329.3	100	24	 0
4440329.3	100	25	 0
4440329.3	100	26	 0
4440329.3	100	27	 0
4440329.3	100	28	 0.049
4440329.3	100	29	 4.942
4440329.3	100	2	 0
4440329.3	100	3	 0
4440329.3	100	4	 2.675
4440329.3	100	5	 2.366
4440329.3	100	6	 3.827
4440329.3	100	7	 2.078
4440329.3	100	8	 0
4440329.3	100	9	 0
4440358.3	100	10	 0.132
4440358.3	100	11	 1.774
4440358.3	100	12	 0
4440358.3	100	13	 0
4440358.3	100	14	 0
4440358.3	100	15	 0.268
4440358.3	100	16	 0.632
4440358.3	100	17	 0.003
4440358.3	100	18	 0.003
4440358.3	100	19	 0.038
4440358.3	100	1	 1.247
4440358.3	100	20	 0.439
4440358.3	100	21	 0
4440358.3	100	22	 0
4440358.3	100	23	 0.037
4440358.3	100	24	 0
4440358.3	100	25	 0
4440358.3	100	26	 0
4440358.3	100	27	 0
4440358.3	100	28	 0.049
4440358.3	100	29	 1.937
4440358.3	100	2	 0
4440358.3	100	3	 0
4440358.3	100	4	 1.257
4440358.3	100	5	 1.483
4440358.3	100	6	 1.104
4440358.3	100	7	 1.257
4440358.3	100	8	 0
4440358.3	100	9	 0
4440359.3	100	10	 0.063
4440359.3	100	11	 0.837
4440359.3	100	12	 0
4440359.3	100	13	 0
4440359.3	100	14	 0
4440359.3	100	15	 0.225
4440359.3	100	16	 0.282
4440359.3	100	17	 0.003
4440359.3	100	18	 0.003
4440359.3	100	19	 0.038
4440359.3	100	1	 0.019
4440359.3	100	20	 0.439
4440359.3	100	21	 0
4440359.3	100	22	 0
4440359.3	100	23	 0.037
4440359.3	100	24	 0
4440359.3	100	25	 0
4440359.3	100	26	 0
4440359.3	100	27	 0
4440359.3	100	28	 0.049
4440359.3	100	29	 0.826
4440359.3	100	2	 0
4440359.3	100	3	 0
4440359.3	100	4	 0.523
4440359.3	100	5	 0.105
4440359.3	100	6	 0.729
4440359.3	100	7	 0.523
4440359.3	100	8	 0
4440359.3	100	9	 0
4440360.3	100	10	 0.063
4440360.3	100	11	 0.575
4440360.3	100	12	 0
4440360.3	100	13	 0
4440360.3	100	14	 0
4440360.3	100	15	 0.268
4440360.3	100	16	 0.282
4440360.3	100	17	 0.003
4440360.3	100	18	 0.003
4440360.3	100	19	 0.038
4440360.3	100	1	 0.019
4440360.3	100	20	 0.439
4440360.3	100	21	 0
4440360.3	100	22	 0
4440360.3	100	23	 0.037
4440360.3	100	24	 0
4440360.3	100	25	 0
4440360.3	100	26	 0
4440360.3	100	27	 0
4440360.3	100	28	 0.049
4440360.3	100	29	 0.447
4440360.3	100	2	 0
4440360.3	100	3	 0
4440360.3	100	4	 0.523
4440360.3	100	5	 0.197
4440360.3	100	6	 0.817
4440360.3	100	7	 0.523
4440360.3	100	8	 0
4440360.3	100	9	 0
4440361.3	100	10	 0.132
4440361.3	100	11	 0.876
4440361.3	100	12	 0
4440361.3	100	13	 0
4440361.3	100	14	 0
4440361.3	100	15	 0.268
4440361.3	100	16	 1.304
4440361.3	100	17	 0.003
4440361.3	100	18	 0.003
4440361.3	100	19	 0.038
4440361.3	100	1	 0.044
4440361.3	100	20	 0
4440361.3	100	21	 0
4440361.3	100	22	 0
4440361.3	100	23	 0.037
4440361.3	100	24	 0
4440361.3	100	25	 0
4440361.3	100	26	 0
4440361.3	100	27	 0
4440361.3	100	28	 0.049
4440361.3	100	29	 1.853
4440361.3	100	2	 0
4440361.3	100	3	 0
4440361.3	100	4	 2.52
4440361.3	100	5	 1.054
4440361.3	100	6	 2.967
4440361.3	100	7	 1.688
4440361.3	100	8	 0
4440361.3	100	9	 0
4440362.3	100	10	 0.063
4440362.3	100	11	 0.882
4440362.3	100	12	 0
4440362.3	100	13	 0
4440362.3	100	14	 0
4440362.3	100	15	 0.268
4440362.3	100	16	 0.632
4440362.3	100	17	 0.003
4440362.3	100	18	 0.003
4440362.3	100	19	 0.038
4440362.3	100	1	 0.05
4440362.3	100	20	 0
4440362.3	100	21	 0
4440362.3	100	22	 0
4440362.3	100	23	 0.037
4440362.3	100	24	 0
4440362.3	100	25	 0
4440362.3	100	26	 0
4440362.3	100	27	 0
4440362.3	100	28	 0.049
4440362.3	100	29	 1.181
4440362.3	100	2	 0
4440362.3	100	3	 0
4440362.3	100	4	 2.089
4440362.3	100	5	 1.112
4440362.3	100	6	 2.295
4440362.3	100	7	 1.257
4440362.3	100	8	 0
4440362.3	100	9	 0
4440363.3	100	10	 0.106
4440363.3	100	11	 0.044
4440363.3	100	12	 0
4440363.3	100	13	 0
4440363.3	100	14	 0
4440363.3	100	15	 0.225
4440363.3	100	16	 0
4440363.3	100	17	 0.003
4440363.3	100	18	 0.003
4440363.3	100	19	 0.038
4440363.3	100	1	 0.044
4440363.3	100	20	 0
4440363.3	100	21	 0
4440363.3	100	22	 0
4440363.3	100	23	 0.037
4440363.3	100	24	 0
4440363.3	100	25	 0
4440363.3	100	26	 0
4440363.3	100	27	 0
4440363.3	100	28	 0.049
4440363.3	100	29	 0.384
4440363.3	100	2	 0
4440363.3	100	3	 0
4440363.3	100	4	 0.384
4440363.3	100	5	 0.222
4440363.3	100	6	 0.384
4440363.3	100	7	 0.384
4440363.3	100	8	 0
