ID 	Public/private	SS	SS_pos 	SS_2014_pos	SS_2014_up	biome	feature	material	env_package	location	latitude	longitude	depth
4497985.3	Public	0.317	0.331	0.563	0.584	Tropical/Subtropical Desert Division (320)	archeological site	soil	miscellaneous	Teposcolula Yucundaa, Oaxaca District	17.550556	-97.425556	0
4497986.3	Public	-0.017	0.076	0.122	0.173	Tropical/Subtropical Desert Division (320)	archeological site	soil	miscellaneous	Teposcolula Yucundaa, Oaxaca District	17.550556	-97.425556	0
4498769.3	Public	0.212	4.363	5.949	4.434	Tropical/Subtropical Desert Division (320)	archeological site	soil	miscellaneous	Teposcolula Yucundaa, Oaxaca District	17.550556	-97.425556	0
4498770.3	Public	-0.328	2.862	4.136	2.764	Tropical/Subtropical Desert Division (320)	archeological site	soil	miscellaneous	Teposcolula Yucundaa, Oaxaca District	17.550556	-97.425556	0
4498771.3	Public	-1.721	1.025	2.284	0.563	Tropical/Subtropical Desert Division (320)	archeological site	soil	miscellaneous	Teposcolula Yucundaa, Oaxaca District	17.550556	-97.425556	0
4498772.3	Public	2.092	5.625	5.699	3.609	Tropical/Subtropical Desert Division (320)	archeological site	soil	miscellaneous	Teposcolula Yucundaa, Oaxaca District	17.550556	-97.425556	0
4498773.3	Public	0.695	4.289	4.294	3.012	Tropical/Subtropical Desert Division (320)	archeological site	soil	miscellaneous	Teposcolula Yucundaa, Oaxaca District	17.550556	-97.425556	0
4498774.3	Public	0.001	0.001	0.009	0.009	Tropical/Subtropical Desert Division (320)	archeological site	soil	miscellaneous	Teposcolula Yucundaa, Oaxaca District	17.550556	-97.425556	0
4498775.3	Public	-0.183	0.057	0.07	0.403	Tropical/Subtropical Desert Division (320)	archeological site	soil	miscellaneous	Teposcolula Yucundaa, Oaxaca District	17.550556	-97.425556	0
4498776.3	Public	0.317	0.331	0.563	0.584	Tropical/Subtropical Desert Division (320)	archeological site	soil	miscellaneous	Teposcolula Yucundaa, Oaxaca District	17.550556	-97.425556	0
4498777.3	Public	-0.017	0.076	0.122	0.173	Tropical/Subtropical Desert Division (320)	archeological site	soil	miscellaneous	Teposcolula Yucundaa, Oaxaca District	17.550556	-97.425556	0
4498778.3	Public	1.157	4.967	4.785	3.166	Tropical/Subtropical Desert Division (320)	archeological site	soil	miscellaneous	Teposcolula Yucundaa, Oaxaca District	17.550556	-97.425556	0
4500753.3	Public	0.191	5.092	4.915	3.17	WWF biome	cliff	soil	soil	0	0	0	0
4500754.3	Public	0.189	4.972	6.007	4.177	WWF biome	cliff	soil	air	0	0	0	0
4500755.3	Public	-1.411	3.286	4.856	2.967	WWF biome	rock	rock	air	0	0	0	0
4501098.3	Public	0.945	4.07	4.734	4.061	Large lake biome	biofilm	contaminated water	wastewater|sludge	kobe	34.66766434	135.2135468	0
4501099.3	Public	0.688	1.742	2.386	1.818	Large lake biome	biofilm	contaminated water	wastewater|sludge	kobe	34.66766434	135.2135468	0
4502539.3	Public	7.487	13.401	13.477	10.382	Prairie Division (250)	field	arable soil	plant-associated	Auburn, IL	39.59845	-89.7643667	0
4502540.3	Public	7.496	13.41	13.477	10.417	Prairie Division (250)	field	arable soil	plant-associated	Auburn, IL	39.59845	-89.7643667	0
4502541.3	Public	7.592	13.506	13.568	10.436	Prairie Division (250)	field	arable soil	plant-associated	Auburn, IL	39.5997833	-89.7643667	0
4502542.3	Public	7.592	13.506	13.568	10.436	Prairie Division (250)	field	arable soil	plant-associated	Auburn, IL	39.5997833	-89.7643667	0
4502543.3	Public	7.592	13.506	13.568	10.436	Prairie Division (250)	field	arable soil	plant-associated	Auburn, IL	39.5997833	-89.7643667	0
4502923.3	Public	7.602	13.506	13.568	10.436	Prairie Division (250)	field	arable soil	plant-associated	Coulterville, IL	38.198	-89.6276	0
4502924.3	Public	7.753	13.667	13.666	10.56	Prairie Division (250)	field	arable soil	plant-associated	Auburn, IL	39.5853	-89.7607167	0
4502925.3	Public	7.648	13.562	13.477	10.382	Prairie Division (250)	field	arable soil	plant-associated	Mansfield, IL	40.21975	-88.4673667	0
4502926.3	Public	7.592	13.506	13.568	10.436	Prairie Division (250)	field	arable soil	plant-associated	Mansfield, IL	40.2212833	-88.4665333	0
4502927.3	Public	7.487	13.401	13.477	10.382	Prairie Division (250)	field	arable soil	plant-associated	Urbana, IL	40.0776667	-88.2178667	0
4502928.3	Public	7.487	13.401	13.477	10.382	Prairie Division (250)	field	arable soil	plant-associated	Urbana, IL	40.0776833	-88.2157167	0
4502929.3	Public	7.592	13.506	13.568	10.436	Prairie Division (250)	field	arable soil	plant-associated	Coulterville, IL	38.1986167	-89.6272	0
4502930.3	Public	7.762	13.676	13.666	10.595	Prairie Division (250)	field	arable soil	plant-associated	Wrights IL	39.3767667	-90.3235	0
4502931.3	Public	7.487	13.401	13.477	10.382	Prairie Division (250)	field	arable soil	plant-associated	Wrights IL	39.3756667	-90.3237167	0
4502932.3	Public	7.648	13.562	13.575	10.506	Prairie Division (250)	field	arable soil	plant-associated	Wrights IL	39.3784833	-90.3239167	0
4502933.3	Public	7.592	13.506	13.477	10.382	Prairie Division (250)	field	arable soil	plant-associated	Wrights IL	39.3788	-90.3226167	0
4502934.3	Public	7.648	13.562	13.477	10.382	Prairie Division (250)	field	arable soil	plant-associated	Auburn, IL	39.5976167	-89.7643167	0
4502935.3	Public	7.602	13.506	13.568	10.436	Prairie Division (250)	field	arable soil	plant-associated	Auburn, IL	39.5997167	-89.7609333	0
4503511.3	Public	-0.925	2.074	2.667	2.037	mediterranean sea biome	marine bulk water	coastal water	water	Sabine Island east dock, Pensacola Beach, FL	30.333	-87.137	0
4503529.3	Public	-1.088	0.487	0.769	0.302	mediterranean sea biome	marine bulk water	coastal water	water	Sabine Island east dock, Pensacola Beach, FL	30.333	-87.137	0
4504797.3	Public	9.156	15.585	16.087	11.697	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.771111	-92.961667	0
4504798.3	Public	9.314	15.763	16.061	11.664	terrestrial biome	terrestrial habitat	soil	soil	Iowa	41.827222	-93.008611	0
4508401.3	Public	4.597	9.41	10.008	7.777	Large lake biome	biofilm	contaminated water	wastewater|sludge	kobe	34.66766434	135.2135468	0
4508402.3	Public	1.618	7.924	9.814	6.331	Large lake biome	biofilm	contaminated water	wastewater|sludge	kobe	34.66766434	135.2135468	0
4508403.3	Public	4.294	10.454	11.26	7.674	Large lake biome	biofilm	contaminated water	wastewater|sludge	kobe	34.66766434	135.2135468	0
4508404.3	Public	5.035	11.026	12.109	8.429	Large lake biome	biofilm	contaminated water	wastewater|sludge	kobe	34.66766434	135.2135468	0
4508805.3	Public	2.111	7.392	8.4	5.837	Large lake biome	biofilm	contaminated water	wastewater|sludge	kobe	34.66766434	135.2135468	0
4508831.3	Public	5.612	11.654	12.536	8.948	Large lake biome	biofilm	contaminated water	wastewater|sludge	kobe	34.66766434	135.2135468	0
4510162.3	Public	7.676	13.571	13.575	10.558	marine benthic biome	ocean	marine sediment	sediment	Gulf of Mexico	28.742303	-88.362169	0
4510163.3	Public	7.62	13.515	13.477	10.507	marine benthic biome	ocean	marine sediment	sediment	Gulf of Mexico	28.731703	-88.358731	0
4510164.3	Public	7.515	13.41	13.477	10.507	marine benthic biome	ocean	marine sediment	sediment	Gulf of Mexico	28.704972	-88.370508	0
4510165.3	Public	7.506	13.401	13.477	10.399	marine benthic biome	ocean	marine sediment	sediment	Gulf of Mexico	28.740483	88.368058	0
4510166.3	Public	7.592	13.506	13.477	10.472	marine benthic biome	ocean	marine sediment	sediment	Gulf of Mexico	28.745108	-88.359144	0
4510167.3	Public	7.515	13.41	13.477	10.507	marine benthic biome	ocean	marine sediment	sediment	Gulf of Mexico	28.742525	-88.3705	0
4510168.3	Public	7.781	13.676	13.575	10.631	marine benthic biome	ocean	marine sediment	sediment	Gulf of Mexico	28.74491944	-88.374242	0
4510169.3	Public	7.582	13.477	13.471	10.254	marine benthic biome	ocean	marine sediment	sediment	Gulf of Mexico	28.704972	-88.492633	0
4510170.3	Public	7.772	13.667	13.477	10.399	marine benthic biome	ocean	marine sediment	sediment	Gulf of Mexico	28.672508	-88.435906	0
4510171.3	Public	7.506	13.401	13.355	10.301	marine benthic biome	ocean	marine sediment	sediment	Gulf of Mexico	28.639058	-88.471317	0
4510172.3	Public	7.638	13.533	13.471	10.254	marine benthic biome	ocean	marine sediment	sediment	Gulf of Mexico	28.41556667	-88.704275	0
4510173.3	Public	7.506	13.401	13.477	10.382	marine benthic biome	ocean	marine sediment	sediment	Gulf of Mexico	28.575208	-88.537842	0
4510174.3	Public	7.638	13.533	13.471	10.327	marine benthic biome	ocean	marine sediment	sediment	Gulf of Mexico	28.51414444	-88.60056944	0
4510175.3	Public	7.477	13.372	13.471	10.254	marine benthic biome	ocean	marine sediment	sediment	Gulf of Mexico	28.345175	-88.778517	0
4510335.3	Public	7.324	13.495	14.235	9.972	marine bathyal zone biome	continental slope	marine sediment	sediment	Peru_Margin	-10.97620167	-77.95765	30
4510336.3	Public	2.907	8.847	9.182	6.21	marine bathyal zone biome	continental slope	marine sediment	sediment	Peru_Margin	-10.97620167	-77.95765	30
4510337.3	Public	5.004	10.548	11.861	8.298	marine bathyal zone biome	continental slope	marine sediment	sediment	Peru_Margin	-10.97620167	-77.95765	30
4511045.3	Public	-2.295	2.675	3.707	2.036	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511046.3	Public	4.785	10.657	11.192	8.764	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511047.3	Public	4.974	10.878	11.373	8.871	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511048.3	Public	4.848	10.762	11.435	8.919	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511049.3	Public	3.893	9.784	10.589	8.194	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511050.3	Public	5.287	11.201	11.314	8.862	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511060.3	Public	3.057	8.9	9.29	7.276	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511061.3	Public	3.469	9.323	10.155	7.917	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511062.3	Public	4.774	10.657	11.192	8.764	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511063.3	Public	3.303	9.167	9.749	7.668	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511064.3	Public	-1.109	0.808	1.378	0.504	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511065.3	Public	4.678	10.571	11.495	8.951	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511111.3	Public	4.753	10.657	11.192	8.764	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511112.3	Public	4.766	10.657	10.764	8.406	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511113.3	Public	4.88	10.773	10.557	8.153	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511114.3	Public	3.996	9.9	10.251	7.951	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511115.3	Public	5.02	10.934	11.495	8.951	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511116.3	Public	3.024	8.895	9.583	7.572	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511134.3	Public	4.753	10.657	11.192	8.76	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511135.3	Public	4.848	10.762	11.647	9.088	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511136.3	Public	4.869	10.773	11.282	8.799	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511137.3	Public	4.766	10.657	11.192	8.756	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511138.3	Public	4.974	10.878	11.373	8.853	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511139.3	Public	3.912	9.784	10.589	8.289	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511140.3	Public	4.753	10.657	11.314	8.862	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511141.3	Public	3.996	9.9	10.679	8.251	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511142.3	Public	0.914	6.625	7.676	5.744	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511143.3	Public	2.487	8.296	8.824	6.809	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511144.3	Public	1.245	7.088	7.895	6.025	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511145.3	Public	3.776	9.669	10.173	7.756	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511146.3	Public	1.979	7.694	9.507	7.272	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511147.3	Public	1.045	6.762	8.318	6.235	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511148.3	Public	4.586	10.386	10.764	8.46	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511149.3	Public	5.591	11.482	11.475	8.89	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511150.3	Public	4.056	9.949	10.528	8.318	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511151.3	Public	2.191	8	8.824	6.826	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511152.3	Public	4.584	10.466	10.764	8.442	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511153.3	Public	4.785	10.657	11.192	8.778	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511178.3	Public	3.736	9.618	10.13	7.85	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511179.3	Public	5.578	11.482	11.903	9.216	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511180.3	Public	3.891	9.784	10.467	8.118	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511181.3	Public	4.764	10.657	10.764	8.428	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511182.3	Public	3.702	9.593	10.039	7.792	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511183.3	Public	4.764	10.657	10.764	8.442	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511184.3	Public	4.812	10.713	11.556	8.994	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511185.3	Public	4.575	10.466	11.282	8.795	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511186.3	Public	4.101	10.005	10.648	8.239	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511187.3	Public	3.901	9.784	10.228	7.839	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511188.3	Public	3.552	9.403	10.32	7.954	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511189.3	Public	4.678	10.571	10.764	8.46	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511190.3	Public	4.871	10.773	11.128	8.69	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511191.3	Public	3.958	9.849	10.131	7.912	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511192.3	Public	4.575	10.466	10.764	8.424	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4511193.3	Public	3.893	9.784	10.467	8.096	Montane grasslands and shrubland biome	meadow	soil	soil	Loma_Ridge	33.739556	-117.703419	0.1
4514452.3	Public	0.676	1.972	2.262	1.594	Temperate Steppe Division - Mountain Provinces (M330)	acid habitat	carbon dioxide-reducing sediment	sediment	Yellowstone	44.6993461	-110.7672138	0
4515476.3	Public	2.812	9.136	9.895	6.963	marine bathyal zone biome	continental slope	marine sediment	sediment	Peru_Margin	-11.97620167	-78.95765	159
4515477.3	Public	3.117	9.243	10.287	7.231	marine bathyal zone biome	continental slope	marine sediment	sediment	Peru_Margin	-10.97620167	-77.95765	70
4515478.3	Public	3.148	9.16	11.222	8.213	marine bathyal zone biome	continental slope	marine sediment	sediment	Peru_Margin	-10.97620167	-77.95765	91
4516220.3	Public	8.227	13.83	14.415	10.566	freshwater biome	extreme high temperature habitat	sediment	sediment	USA Great Basin Desert, Great Boiling Spring	40.65833	-119.37772	0.01
4516288.3	Public	5.423	11.842	12.681	9.216	aquatic biome	freshwater habitat	eutrophic water	water	Valencia	39.3037632	-0.3226403	0
4516289.3	Public	6.881	13.38	14.121	10.526	aquatic biome	freshwater habitat	eutrophic water	water	Valencia	39.3037632	-0.3226403	0
4516290.3	Public	7.848	14.37	15.11	11.073	aquatic biome	freshwater habitat	eutrophic water	water	Valencia	39.3037632	-0.3226403	0
4516291.3	Public	6.98	13.439	14.124	10.783	mediterranean sea biome	lagoon	hypersaline water	water	Murcia	37.72955	-0.7741	0
4516292.3	Public	4.435	10.697	11.359	8.478	mediterranean sea biome	lagoon	hypersaline water	water	Murcia	37.72955	-0.7741	0
4516293.3	Public	5.99	12.412	13.186	9.859	mediterranean sea biome	lagoon	hypersaline water	water	Murcia	37.72955	-0.7741	0
4516366.3	Public	7.536	13.45	13.294	10.219	air	air	air	air	Beijing	40.0047	116.3261	0
4516402.3	Public	7.592	13.506	13.568	10.509	air	air	air	air	Beijing	40.0047	116.3261	0
4516403.3	Public	7.592	13.506	13.446	10.411	air	air	air	air	Beijing	40.0047	116.3261	0
4516455.3	Public	7.536	13.45	13.568	10.509	air	air	air	air	Beijing	40.0047	116.3261	0
4516459.3	Public	7.545	13.459	13.568	10.471	air	air	air	air	Beijing	40.0047	116.3261	0
4516594.3	Public	7.592	13.506	13.568	10.509	air	air	air	air	Beijing	40.0047	116.3261	0
4516637.3	Public	7.762	13.676	13.544	10.57	air	air	air	air	Beijing	40.0047	116.3261	0
4516651.3	Public	7.601	13.515	13.568	10.471	air	air	air	air	Beijing	40.0047	116.3261	0
4516802.3	Public	7.536	13.45	13.568	10.509	air	air	air	air	Beijing	40.0047	116.3261	0
4516803.3	Public	7.753	13.667	13.446	10.338	air	air	air	air	Beijing	40.0047	116.3261	0
4516910.3	Public	7.601	13.515	13.477	10.49	air	air	air	air	Beijing	40.0047	116.3261	0
4516911.3	Public	7.601	13.515	13.477	10.49	air	air	air	air	Beijing	40.0047	116.3261	0
4516952.3	Public	7.601	13.515	13.446	10.446	air	air	air	air	Beijing	40.0047	116.3261	0
4517064.3	Public	7.601	13.515	13.446	10.373	air	air	air	air	Beijing	40.0047	116.3261	0
4517704.3	Public	5.32	10.72	10.527	7.76	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4517705.3	Public	5.99	10.95	10.913	8.177	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4517706.3	Public	3.277	8.527	8.463	5.728	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4517707.3	Public	5.565	10.569	10.266	7.65	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4517708.3	Public	4.844	9.867	9.978	7.731	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4517709.3	Public	4.187	9.269	9.357	6.848	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4517710.3	Public	6.128	11.343	11.121	8.366	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4517711.3	Public	5.885	11.343	11.121	8.254	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4517712.3	Public	5.975	11.238	11.03	8.214	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4517713.3	Public	6.157	11.257	11.054	8.575	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4517714.3	Public	5.009	10.241	10.183	7.453	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4517715.3	Public	5.916	10.984	11.193	8.441	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4517716.3	Public	5.702	10.835	10.821	8.442	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4517717.3	Public	5.588	10.737	10.562	7.852	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4517718.3	Public	6.322	11.343	11.121	8.679	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4517719.3	Public	4.718	9.866	10.244	7.658	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4517720.3	Public	4.738	9.886	9.958	7.783	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4517721.3	Public	4.584	9.56	9.184	6.706	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4517722.3	Public	4.385	9.497	9.386	6.805	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4517723.3	Public	5.5	10.6	10.01	7.594	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4517724.3	Public	6.205	11.343	11.121	8.497	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4517725.3	Public	5.973	11.055	10.882	8.119	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4517726.3	Public	6.151	11.343	11.137	8.425	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4517727.3	Public	6.202	11.343	11.121	8.364	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4517728.3	Public	6.144	11.055	10.882	8.158	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4517729.3	Public	6.301	11.055	10.882	8.189	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4517730.3	Public	6.262	11.343	11.411	8.706	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4517731.3	Public	4.641	9.645	9.408	6.734	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4517732.3	Public	5.539	10.518	10.371	7.657	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4517733.3	Public	5.539	10.771	10.422	7.748	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4517734.3	Public	6.185	11.396	11.344	8.603	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4517735.3	Public	5.282	10.474	10.799	8.146	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4517736.3	Public	5.879	11.104	10.454	7.779	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4517737.3	Public	6.169	11.086	11.328	8.614	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4517738.3	Public	5.773	11.115	10.61	8.312	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4517739.3	Public	5.239	10.387	10.809	8.462	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4517740.3	Public	5.632	10.82	10.438	7.802	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4517741.3	Public	5.823	11.03	10.947	8.411	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4517742.3	Public	5.939	11.086	11.038	8.393	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4517743.3	Public	6.227	11.257	11.16	8.459	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4517744.3	Public	5.828	11.055	11.004	8.209	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4517745.3	Public	6.05	11.343	11.121	8.332	terrestrial biome	mammalia-associated habitat	feces	host-associated	Halifax,NS	44.6488625	-63.5753196	0
4518021.3	Public	-1.215	2.728	4.331	2.122	terrestrial biome	park	soil	soil	Adelaide	-35.021317	138.515922	0
4521534.3	Public	7.592	13.506	13.568	10.436	aquatic biome	microbial feature	sludge	wastewater|sludge	shenzhen xili	22	114	0
4522552.3	Public	7.592	13.506	13.568	10.436	aquatic biome	microbial feature	sludge	wastewater|sludge	shenzhen xili	22	114	0
4524607.3	Public	6.645	12.448	13.086	9.86	marine biome	marine feature	water	host-associated	Chula Vista, CA	32.6	-117.1072	0
4524971.3	Public	9.755	16.488	16.711	12.3	aquatic biome	microbial feature	sludge	wastewater|sludge	shenzhen xili	22	114	0
4525341.3	Public	9.287	15.435	15.958	11.673	marine biome	coast	marine sediment	host-associated	Elba, Sant Andrea	42.807838	10.143549	0
4529512.3	Public	0.297	1.594	2.356	2.022	haline habitat	lake	water	water	Sea Lake, VIC	-35.4833	142.8333	0
4531566.3	Public	7.378	13.285	13.265	10.231	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
4531567.3	Public	3.908	8.796	10.141	7.492	anthropogenic terrestrial biome	wastewater treatment plant	sewage	wastewater|sludge	Universiti Teknologi Malaysia	1.5580384	103.6420599	0
